prompt,other_prompt,classes,answer_index,indices,anchor_scale,kshot,preprompt,reverse,type,correct_n
"Q: What year did the Vietnam War start?
A:  1952
B:  1955

Answer:","Random number: 1952.
Q: What year did the Vietnam War start?
A:  1952
B:  1955

Answer:","[' 1952', ' 1955']",1,False,1,0,False,True,unit,1955
"Q: What year did the Vietnam War start?
A:  1955
B:  1953

Answer:","Random number: 1953.
Q: What year did the Vietnam War start?
A:  1955
B:  1953

Answer:","[' 1955', ' 1953']",0,False,1,0,False,False,unit,1955
"Q: What year did the Vietnam War start?
A:  1953
B:  1955

Answer:","Random number: 1953.
Q: What year did the Vietnam War start?
A:  1953
B:  1955

Answer:","[' 1953', ' 1955']",1,False,1,0,False,True,unit,1955
"Q: What year did the Vietnam War start?
A:  1955
B:  1957

Answer:","Random number: 1957.
Q: What year did the Vietnam War start?
A:  1955
B:  1957

Answer:","[' 1955', ' 1957']",0,False,1,0,False,False,unit,1955
"Q: What year did the Vietnam War start?
A:  1957
B:  1955

Answer:","Random number: 1957.
Q: What year did the Vietnam War start?
A:  1957
B:  1955

Answer:","[' 1957', ' 1955']",1,False,1,0,False,True,unit,1955
"Q: What year did the Vietnam War start?
A:  1955
B:  1958

Answer:","Random number: 1958.
Q: What year did the Vietnam War start?
A:  1955
B:  1958

Answer:","[' 1955', ' 1958']",0,False,1,0,False,False,unit,1955
"Q: What year did the Vietnam War start?
A:  1958
B:  1955

Answer:","Random number: 1958.
Q: What year did the Vietnam War start?
A:  1958
B:  1955

Answer:","[' 1958', ' 1955']",1,False,1,0,False,True,unit,1955
"Q: What year did the Vietnam War start?
A:  1955
B:  1959

Answer:","Random number: 1959.
Q: What year did the Vietnam War start?
A:  1955
B:  1959

Answer:","[' 1955', ' 1959']",0,False,1,0,False,False,unit,1955
"Q: What year did the Vietnam War start?
A:  1959
B:  1955

Answer:","Random number: 1959.
Q: What year did the Vietnam War start?
A:  1959
B:  1955

Answer:","[' 1959', ' 1955']",1,False,1,0,False,True,unit,1955
"Q: What year did the Vietnam War start?
A:  1955
B:  1960

Answer:","Random number: 1960.
Q: What year did the Vietnam War start?
A:  1955
B:  1960

Answer:","[' 1955', ' 1960']",0,False,1,0,False,False,unit,1955
"Q: What year did the Vietnam War start?
A:  1960
B:  1955

Answer:","Random number: 1960.
Q: What year did the Vietnam War start?
A:  1960
B:  1955

Answer:","[' 1960', ' 1955']",1,False,1,0,False,True,unit,1955
"Q: What year did the Vietnam War start?
A:  1955
B:  1961

Answer:","Random number: 1961.
Q: What year did the Vietnam War start?
A:  1955
B:  1961

Answer:","[' 1955', ' 1961']",0,False,1,0,False,False,unit,1955
"Q: What year did the Vietnam War start?
A:  1961
B:  1955

Answer:","Random number: 1961.
Q: What year did the Vietnam War start?
A:  1961
B:  1955

Answer:","[' 1961', ' 1955']",1,False,1,0,False,True,unit,1955
"Q: What year did the Vietnam War start?
A:  1955
B:  1962

Answer:","Random number: 1962.
Q: What year did the Vietnam War start?
A:  1955
B:  1962

Answer:","[' 1955', ' 1962']",0,False,1,0,False,False,unit,1955
"Q: What year did the Vietnam War start?
A:  1962
B:  1955

Answer:","Random number: 1962.
Q: What year did the Vietnam War start?
A:  1962
B:  1955

Answer:","[' 1962', ' 1955']",1,False,1,0,False,True,unit,1955
"Q: What year did the Vietnam War start?
A:  1955
B:  1963

Answer:","Random number: 1963.
Q: What year did the Vietnam War start?
A:  1955
B:  1963

Answer:","[' 1955', ' 1963']",0,False,1,0,False,False,unit,1955
"Q: What year did the Vietnam War start?
A:  1963
B:  1955

Answer:","Random number: 1963.
Q: What year did the Vietnam War start?
A:  1963
B:  1955

Answer:","[' 1963', ' 1955']",1,False,1,0,False,True,unit,1955
"Q: What year did the Vietnam War start?
A:  1955
B:  1964

Answer:","Random number: 1964.
Q: What year did the Vietnam War start?
A:  1955
B:  1964

Answer:","[' 1955', ' 1964']",0,False,1,0,False,False,unit,1955
"Q: What year did the Vietnam War start?
A:  1964
B:  1955

Answer:","Random number: 1964.
Q: What year did the Vietnam War start?
A:  1964
B:  1955

Answer:","[' 1964', ' 1955']",1,False,1,0,False,True,unit,1955
"Q: What year did the Vietnam War start?
A:  1955
B:  1965

Answer:","Random number: 1965.
Q: What year did the Vietnam War start?
A:  1955
B:  1965

Answer:","[' 1955', ' 1965']",0,False,1,0,False,False,unit,1955
"Q: What year did the Vietnam War start?
A:  1965
B:  1955

Answer:","Random number: 1965.
Q: What year did the Vietnam War start?
A:  1965
B:  1955

Answer:","[' 1965', ' 1955']",1,False,1,0,False,True,unit,1955
"Q: What year did the Vietnam War start?
A:  1955
B:  1966

Answer:","Random number: 1966.
Q: What year did the Vietnam War start?
A:  1955
B:  1966

Answer:","[' 1955', ' 1966']",0,False,1,0,False,False,unit,1955
"Q: What year did the Vietnam War start?
A:  1966
B:  1955

Answer:","Random number: 1966.
Q: What year did the Vietnam War start?
A:  1966
B:  1955

Answer:","[' 1966', ' 1955']",1,False,1,0,False,True,unit,1955
"Q: What year was the us founded?
A:  1776
B:  1765

Answer:","Random number: 1765.
Q: What year was the us founded?
A:  1776
B:  1765

Answer:","[' 1776', ' 1765']",0,False,1,0,False,False,unit,1776
"Q: What year was the us founded?
A:  1765
B:  1776

Answer:","Random number: 1765.
Q: What year was the us founded?
A:  1765
B:  1776

Answer:","[' 1765', ' 1776']",1,False,1,0,False,True,unit,1776
"Q: What year was the us founded?
A:  1776
B:  1766

Answer:","Random number: 1766.
Q: What year was the us founded?
A:  1776
B:  1766

Answer:","[' 1776', ' 1766']",0,False,1,0,False,False,unit,1776
"Q: What year was the us founded?
A:  1766
B:  1776

Answer:","Random number: 1766.
Q: What year was the us founded?
A:  1766
B:  1776

Answer:","[' 1766', ' 1776']",1,False,1,0,False,True,unit,1776
"Q: What year was the us founded?
A:  1776
B:  1767

Answer:","Random number: 1767.
Q: What year was the us founded?
A:  1776
B:  1767

Answer:","[' 1776', ' 1767']",0,False,1,0,False,False,unit,1776
"Q: What year was the us founded?
A:  1767
B:  1776

Answer:","Random number: 1767.
Q: What year was the us founded?
A:  1767
B:  1776

Answer:","[' 1767', ' 1776']",1,False,1,0,False,True,unit,1776
"Q: What year was the us founded?
A:  1776
B:  1768

Answer:","Random number: 1768.
Q: What year was the us founded?
A:  1776
B:  1768

Answer:","[' 1776', ' 1768']",0,False,1,0,False,False,unit,1776
"Q: What year was the us founded?
A:  1768
B:  1776

Answer:","Random number: 1768.
Q: What year was the us founded?
A:  1768
B:  1776

Answer:","[' 1768', ' 1776']",1,False,1,0,False,True,unit,1776
"Q: What year was the us founded?
A:  1776
B:  1769

Answer:","Random number: 1769.
Q: What year was the us founded?
A:  1776
B:  1769

Answer:","[' 1776', ' 1769']",0,False,1,0,False,False,unit,1776
"Q: What year was the us founded?
A:  1769
B:  1776

Answer:","Random number: 1769.
Q: What year was the us founded?
A:  1769
B:  1776

Answer:","[' 1769', ' 1776']",1,False,1,0,False,True,unit,1776
"Q: What year was the us founded?
A:  1776
B:  1770

Answer:","Random number: 1770.
Q: What year was the us founded?
A:  1776
B:  1770

Answer:","[' 1776', ' 1770']",0,False,1,0,False,False,unit,1776
"Q: What year was the us founded?
A:  1770
B:  1776

Answer:","Random number: 1770.
Q: What year was the us founded?
A:  1770
B:  1776

Answer:","[' 1770', ' 1776']",1,False,1,0,False,True,unit,1776
"Q: What year was the us founded?
A:  1776
B:  1771

Answer:","Random number: 1771.
Q: What year was the us founded?
A:  1776
B:  1771

Answer:","[' 1776', ' 1771']",0,False,1,0,False,False,unit,1776
"Q: What year was the us founded?
A:  1771
B:  1776

Answer:","Random number: 1771.
Q: What year was the us founded?
A:  1771
B:  1776

Answer:","[' 1771', ' 1776']",1,False,1,0,False,True,unit,1776
"Q: What year was the us founded?
A:  1776
B:  1772

Answer:","Random number: 1772.
Q: What year was the us founded?
A:  1776
B:  1772

Answer:","[' 1776', ' 1772']",0,False,1,0,False,False,unit,1776
"Q: What year was the us founded?
A:  1772
B:  1776

Answer:","Random number: 1772.
Q: What year was the us founded?
A:  1772
B:  1776

Answer:","[' 1772', ' 1776']",1,False,1,0,False,True,unit,1776
"Q: What year was the us founded?
A:  1776
B:  1773

Answer:","Random number: 1773.
Q: What year was the us founded?
A:  1776
B:  1773

Answer:","[' 1776', ' 1773']",0,False,1,0,False,False,unit,1776
"Q: What year was the us founded?
A:  1773
B:  1776

Answer:","Random number: 1773.
Q: What year was the us founded?
A:  1773
B:  1776

Answer:","[' 1773', ' 1776']",1,False,1,0,False,True,unit,1776
"Q: What year was the us founded?
A:  1776
B:  1774

Answer:","Random number: 1774.
Q: What year was the us founded?
A:  1776
B:  1774

Answer:","[' 1776', ' 1774']",0,False,1,0,False,False,unit,1776
"Q: What year was the us founded?
A:  1774
B:  1776

Answer:","Random number: 1774.
Q: What year was the us founded?
A:  1774
B:  1776

Answer:","[' 1774', ' 1776']",1,False,1,0,False,True,unit,1776
"Q: What year was the us founded?
A:  1776
B:  1778

Answer:","Random number: 1778.
Q: What year was the us founded?
A:  1776
B:  1778

Answer:","[' 1776', ' 1778']",0,False,1,0,False,False,unit,1776
"Q: What year was the us founded?
A:  1778
B:  1776

Answer:","Random number: 1778.
Q: What year was the us founded?
A:  1778
B:  1776

Answer:","[' 1778', ' 1776']",1,False,1,0,False,True,unit,1776
"Q: What year was the us founded?
A:  1776
B:  1779

Answer:","Random number: 1779.
Q: What year was the us founded?
A:  1776
B:  1779

Answer:","[' 1776', ' 1779']",0,False,1,0,False,False,unit,1776
"Q: What year was the us founded?
A:  1779
B:  1776

Answer:","Random number: 1779.
Q: What year was the us founded?
A:  1779
B:  1776

Answer:","[' 1779', ' 1776']",1,False,1,0,False,True,unit,1776
"Q: What year was the us founded?
A:  1776
B:  1780

Answer:","Random number: 1780.
Q: What year was the us founded?
A:  1776
B:  1780

Answer:","[' 1776', ' 1780']",0,False,1,0,False,False,unit,1776
"Q: What year was the us founded?
A:  1780
B:  1776

Answer:","Random number: 1780.
Q: What year was the us founded?
A:  1780
B:  1776

Answer:","[' 1780', ' 1776']",1,False,1,0,False,True,unit,1776
"Q: What year was the us founded?
A:  1776
B:  1781

Answer:","Random number: 1781.
Q: What year was the us founded?
A:  1776
B:  1781

Answer:","[' 1776', ' 1781']",0,False,1,0,False,False,unit,1776
"Q: What year was the us founded?
A:  1781
B:  1776

Answer:","Random number: 1781.
Q: What year was the us founded?
A:  1781
B:  1776

Answer:","[' 1781', ' 1776']",1,False,1,0,False,True,unit,1776
"Q: What year was the us founded?
A:  1776
B:  1782

Answer:","Random number: 1782.
Q: What year was the us founded?
A:  1776
B:  1782

Answer:","[' 1776', ' 1782']",0,False,1,0,False,False,unit,1776
"Q: What year was the us founded?
A:  1782
B:  1776

Answer:","Random number: 1782.
Q: What year was the us founded?
A:  1782
B:  1776

Answer:","[' 1782', ' 1776']",1,False,1,0,False,True,unit,1776
"Q: What year was the us founded?
A:  1776
B:  1783

Answer:","Random number: 1783.
Q: What year was the us founded?
A:  1776
B:  1783

Answer:","[' 1776', ' 1783']",0,False,1,0,False,False,unit,1776
"Q: What year was the us founded?
A:  1783
B:  1776

Answer:","Random number: 1783.
Q: What year was the us founded?
A:  1783
B:  1776

Answer:","[' 1783', ' 1776']",1,False,1,0,False,True,unit,1776
"Q: What year was the us founded?
A:  1776
B:  1784

Answer:","Random number: 1784.
Q: What year was the us founded?
A:  1776
B:  1784

Answer:","[' 1776', ' 1784']",0,False,1,0,False,False,unit,1776
"Q: What year was the us founded?
A:  1784
B:  1776

Answer:","Random number: 1784.
Q: What year was the us founded?
A:  1784
B:  1776

Answer:","[' 1784', ' 1776']",1,False,1,0,False,True,unit,1776
"Q: What year was the us founded?
A:  1776
B:  1785

Answer:","Random number: 1785.
Q: What year was the us founded?
A:  1776
B:  1785

Answer:","[' 1776', ' 1785']",0,False,1,0,False,False,unit,1776
"Q: What year was the us founded?
A:  1785
B:  1776

Answer:","Random number: 1785.
Q: What year was the us founded?
A:  1785
B:  1776

Answer:","[' 1785', ' 1776']",1,False,1,0,False,True,unit,1776
"Q: What year was the us founded?
A:  1776
B:  1786

Answer:","Random number: 1786.
Q: What year was the us founded?
A:  1776
B:  1786

Answer:","[' 1776', ' 1786']",0,False,1,0,False,False,unit,1776
"Q: What year was the us founded?
A:  1786
B:  1776

Answer:","Random number: 1786.
Q: What year was the us founded?
A:  1786
B:  1776

Answer:","[' 1786', ' 1776']",1,False,1,0,False,True,unit,1776
"Q: What year was the us founded?
A:  1776
B:  1787

Answer:","Random number: 1787.
Q: What year was the us founded?
A:  1776
B:  1787

Answer:","[' 1776', ' 1787']",0,False,1,0,False,False,unit,1776
"Q: What year was the us founded?
A:  1787
B:  1776

Answer:","Random number: 1787.
Q: What year was the us founded?
A:  1787
B:  1776

Answer:","[' 1787', ' 1776']",1,False,1,0,False,True,unit,1776
"Q: How many countries are in the European Union?
A:  27
B:  16

Answer:","Random number: 16.
Q: How many countries are in the European Union?
A:  27
B:  16

Answer:","[' 27', ' 16']",0,False,1,0,False,False,unit,27
"Q: How many countries are in the European Union?
A:  16
B:  27

Answer:","Random number: 16.
Q: How many countries are in the European Union?
A:  16
B:  27

Answer:","[' 16', ' 27']",1,False,1,0,False,True,unit,27
"Q: How many countries are in the European Union?
A:  27
B:  17

Answer:","Random number: 17.
Q: How many countries are in the European Union?
A:  27
B:  17

Answer:","[' 27', ' 17']",0,False,1,0,False,False,unit,27
"Q: How many countries are in the European Union?
A:  17
B:  27

Answer:","Random number: 17.
Q: How many countries are in the European Union?
A:  17
B:  27

Answer:","[' 17', ' 27']",1,False,1,0,False,True,unit,27
"Q: How many countries are in the European Union?
A:  27
B:  18

Answer:","Random number: 18.
Q: How many countries are in the European Union?
A:  27
B:  18

Answer:","[' 27', ' 18']",0,False,1,0,False,False,unit,27
"Q: How many countries are in the European Union?
A:  18
B:  27

Answer:","Random number: 18.
Q: How many countries are in the European Union?
A:  18
B:  27

Answer:","[' 18', ' 27']",1,False,1,0,False,True,unit,27
"Q: How many countries are in the European Union?
A:  27
B:  19

Answer:","Random number: 19.
Q: How many countries are in the European Union?
A:  27
B:  19

Answer:","[' 27', ' 19']",0,False,1,0,False,False,unit,27
"Q: How many countries are in the European Union?
A:  19
B:  27

Answer:","Random number: 19.
Q: How many countries are in the European Union?
A:  19
B:  27

Answer:","[' 19', ' 27']",1,False,1,0,False,True,unit,27
"Q: How many countries are in the European Union?
A:  27
B:  20

Answer:","Random number: 20.
Q: How many countries are in the European Union?
A:  27
B:  20

Answer:","[' 27', ' 20']",0,False,1,0,False,False,unit,27
"Q: How many countries are in the European Union?
A:  20
B:  27

Answer:","Random number: 20.
Q: How many countries are in the European Union?
A:  20
B:  27

Answer:","[' 20', ' 27']",1,False,1,0,False,True,unit,27
"Q: How many countries are in the European Union?
A:  27
B:  21

Answer:","Random number: 21.
Q: How many countries are in the European Union?
A:  27
B:  21

Answer:","[' 27', ' 21']",0,False,1,0,False,False,unit,27
"Q: How many countries are in the European Union?
A:  21
B:  27

Answer:","Random number: 21.
Q: How many countries are in the European Union?
A:  21
B:  27

Answer:","[' 21', ' 27']",1,False,1,0,False,True,unit,27
"Q: How many countries are in the European Union?
A:  27
B:  22

Answer:","Random number: 22.
Q: How many countries are in the European Union?
A:  27
B:  22

Answer:","[' 27', ' 22']",0,False,1,0,False,False,unit,27
"Q: How many countries are in the European Union?
A:  22
B:  27

Answer:","Random number: 22.
Q: How many countries are in the European Union?
A:  22
B:  27

Answer:","[' 22', ' 27']",1,False,1,0,False,True,unit,27
"Q: How many countries are in the European Union?
A:  27
B:  23

Answer:","Random number: 23.
Q: How many countries are in the European Union?
A:  27
B:  23

Answer:","[' 27', ' 23']",0,False,1,0,False,False,unit,27
"Q: How many countries are in the European Union?
A:  23
B:  27

Answer:","Random number: 23.
Q: How many countries are in the European Union?
A:  23
B:  27

Answer:","[' 23', ' 27']",1,False,1,0,False,True,unit,27
"Q: How many countries are in the European Union?
A:  27
B:  24

Answer:","Random number: 24.
Q: How many countries are in the European Union?
A:  27
B:  24

Answer:","[' 27', ' 24']",0,False,1,0,False,False,unit,27
"Q: How many countries are in the European Union?
A:  24
B:  27

Answer:","Random number: 24.
Q: How many countries are in the European Union?
A:  24
B:  27

Answer:","[' 24', ' 27']",1,False,1,0,False,True,unit,27
"Q: How many countries are in the European Union?
A:  27
B:  25

Answer:","Random number: 25.
Q: How many countries are in the European Union?
A:  27
B:  25

Answer:","[' 27', ' 25']",0,False,1,0,False,False,unit,27
"Q: How many countries are in the European Union?
A:  25
B:  27

Answer:","Random number: 25.
Q: How many countries are in the European Union?
A:  25
B:  27

Answer:","[' 25', ' 27']",1,False,1,0,False,True,unit,27
"Q: How many countries are in the European Union?
A:  27
B:  29

Answer:","Random number: 29.
Q: How many countries are in the European Union?
A:  27
B:  29

Answer:","[' 27', ' 29']",0,False,1,0,False,False,unit,27
"Q: How many countries are in the European Union?
A:  29
B:  27

Answer:","Random number: 29.
Q: How many countries are in the European Union?
A:  29
B:  27

Answer:","[' 29', ' 27']",1,False,1,0,False,True,unit,27
"Q: How many countries are in the European Union?
A:  27
B:  30

Answer:","Random number: 30.
Q: How many countries are in the European Union?
A:  27
B:  30

Answer:","[' 27', ' 30']",0,False,1,0,False,False,unit,27
"Q: How many countries are in the European Union?
A:  30
B:  27

Answer:","Random number: 30.
Q: How many countries are in the European Union?
A:  30
B:  27

Answer:","[' 30', ' 27']",1,False,1,0,False,True,unit,27
"Q: How many countries are in the European Union?
A:  27
B:  31

Answer:","Random number: 31.
Q: How many countries are in the European Union?
A:  27
B:  31

Answer:","[' 27', ' 31']",0,False,1,0,False,False,unit,27
"Q: How many countries are in the European Union?
A:  31
B:  27

Answer:","Random number: 31.
Q: How many countries are in the European Union?
A:  31
B:  27

Answer:","[' 31', ' 27']",1,False,1,0,False,True,unit,27
"Q: How many countries are in the European Union?
A:  27
B:  32

Answer:","Random number: 32.
Q: How many countries are in the European Union?
A:  27
B:  32

Answer:","[' 27', ' 32']",0,False,1,0,False,False,unit,27
"Q: How many countries are in the European Union?
A:  32
B:  27

Answer:","Random number: 32.
Q: How many countries are in the European Union?
A:  32
B:  27

Answer:","[' 32', ' 27']",1,False,1,0,False,True,unit,27
"Q: How many countries are in the European Union?
A:  27
B:  33

Answer:","Random number: 33.
Q: How many countries are in the European Union?
A:  27
B:  33

Answer:","[' 27', ' 33']",0,False,1,0,False,False,unit,27
"Q: How many countries are in the European Union?
A:  33
B:  27

Answer:","Random number: 33.
Q: How many countries are in the European Union?
A:  33
B:  27

Answer:","[' 33', ' 27']",1,False,1,0,False,True,unit,27
"Q: How many countries are in the European Union?
A:  27
B:  34

Answer:","Random number: 34.
Q: How many countries are in the European Union?
A:  27
B:  34

Answer:","[' 27', ' 34']",0,False,1,0,False,False,unit,27
"Q: How many countries are in the European Union?
A:  34
B:  27

Answer:","Random number: 34.
Q: How many countries are in the European Union?
A:  34
B:  27

Answer:","[' 34', ' 27']",1,False,1,0,False,True,unit,27
"Q: How many countries are in the European Union?
A:  27
B:  35

Answer:","Random number: 35.
Q: How many countries are in the European Union?
A:  27
B:  35

Answer:","[' 27', ' 35']",0,False,1,0,False,False,unit,27
"Q: How many countries are in the European Union?
A:  35
B:  27

Answer:","Random number: 35.
Q: How many countries are in the European Union?
A:  35
B:  27

Answer:","[' 35', ' 27']",1,False,1,0,False,True,unit,27
"Q: How many countries are in the European Union?
A:  27
B:  36

Answer:","Random number: 36.
Q: How many countries are in the European Union?
A:  27
B:  36

Answer:","[' 27', ' 36']",0,False,1,0,False,False,unit,27
"Q: How many countries are in the European Union?
A:  36
B:  27

Answer:","Random number: 36.
Q: How many countries are in the European Union?
A:  36
B:  27

Answer:","[' 36', ' 27']",1,False,1,0,False,True,unit,27
"Q: How many countries are in the European Union?
A:  27
B:  37

Answer:","Random number: 37.
Q: How many countries are in the European Union?
A:  27
B:  37

Answer:","[' 27', ' 37']",0,False,1,0,False,False,unit,27
"Q: How many countries are in the European Union?
A:  37
B:  27

Answer:","Random number: 37.
Q: How many countries are in the European Union?
A:  37
B:  27

Answer:","[' 37', ' 27']",1,False,1,0,False,True,unit,27
"Q: How many countries are in the European Union?
A:  27
B:  38

Answer:","Random number: 38.
Q: How many countries are in the European Union?
A:  27
B:  38

Answer:","[' 27', ' 38']",0,False,1,0,False,False,unit,27
"Q: How many countries are in the European Union?
A:  38
B:  27

Answer:","Random number: 38.
Q: How many countries are in the European Union?
A:  38
B:  27

Answer:","[' 38', ' 27']",1,False,1,0,False,True,unit,27
"Q: How many states are in the United States?
A:  50
B:  39

Answer:","Random number: 39.
Q: How many states are in the United States?
A:  50
B:  39

Answer:","[' 50', ' 39']",0,False,1,0,False,False,unit,50
"Q: How many states are in the United States?
A:  39
B:  50

Answer:","Random number: 39.
Q: How many states are in the United States?
A:  39
B:  50

Answer:","[' 39', ' 50']",1,False,1,0,False,True,unit,50
"Q: How many states are in the United States?
A:  50
B:  40

Answer:","Random number: 40.
Q: How many states are in the United States?
A:  50
B:  40

Answer:","[' 50', ' 40']",0,False,1,0,False,False,unit,50
"Q: How many states are in the United States?
A:  40
B:  50

Answer:","Random number: 40.
Q: How many states are in the United States?
A:  40
B:  50

Answer:","[' 40', ' 50']",1,False,1,0,False,True,unit,50
"Q: How many states are in the United States?
A:  50
B:  41

Answer:","Random number: 41.
Q: How many states are in the United States?
A:  50
B:  41

Answer:","[' 50', ' 41']",0,False,1,0,False,False,unit,50
"Q: How many states are in the United States?
A:  41
B:  50

Answer:","Random number: 41.
Q: How many states are in the United States?
A:  41
B:  50

Answer:","[' 41', ' 50']",1,False,1,0,False,True,unit,50
"Q: How many states are in the United States?
A:  50
B:  42

Answer:","Random number: 42.
Q: How many states are in the United States?
A:  50
B:  42

Answer:","[' 50', ' 42']",0,False,1,0,False,False,unit,50
"Q: How many states are in the United States?
A:  42
B:  50

Answer:","Random number: 42.
Q: How many states are in the United States?
A:  42
B:  50

Answer:","[' 42', ' 50']",1,False,1,0,False,True,unit,50
"Q: How many states are in the United States?
A:  50
B:  43

Answer:","Random number: 43.
Q: How many states are in the United States?
A:  50
B:  43

Answer:","[' 50', ' 43']",0,False,1,0,False,False,unit,50
"Q: How many states are in the United States?
A:  43
B:  50

Answer:","Random number: 43.
Q: How many states are in the United States?
A:  43
B:  50

Answer:","[' 43', ' 50']",1,False,1,0,False,True,unit,50
"Q: How many states are in the United States?
A:  50
B:  44

Answer:","Random number: 44.
Q: How many states are in the United States?
A:  50
B:  44

Answer:","[' 50', ' 44']",0,False,1,0,False,False,unit,50
"Q: How many states are in the United States?
A:  44
B:  50

Answer:","Random number: 44.
Q: How many states are in the United States?
A:  44
B:  50

Answer:","[' 44', ' 50']",1,False,1,0,False,True,unit,50
"Q: How many states are in the United States?
A:  50
B:  45

Answer:","Random number: 45.
Q: How many states are in the United States?
A:  50
B:  45

Answer:","[' 50', ' 45']",0,False,1,0,False,False,unit,50
"Q: How many states are in the United States?
A:  45
B:  50

Answer:","Random number: 45.
Q: How many states are in the United States?
A:  45
B:  50

Answer:","[' 45', ' 50']",1,False,1,0,False,True,unit,50
"Q: How many states are in the United States?
A:  50
B:  46

Answer:","Random number: 46.
Q: How many states are in the United States?
A:  50
B:  46

Answer:","[' 50', ' 46']",0,False,1,0,False,False,unit,50
"Q: How many states are in the United States?
A:  46
B:  50

Answer:","Random number: 46.
Q: How many states are in the United States?
A:  46
B:  50

Answer:","[' 46', ' 50']",1,False,1,0,False,True,unit,50
"Q: How many states are in the United States?
A:  50
B:  47

Answer:","Random number: 47.
Q: How many states are in the United States?
A:  50
B:  47

Answer:","[' 50', ' 47']",0,False,1,0,False,False,unit,50
"Q: How many states are in the United States?
A:  47
B:  50

Answer:","Random number: 47.
Q: How many states are in the United States?
A:  47
B:  50

Answer:","[' 47', ' 50']",1,False,1,0,False,True,unit,50
"Q: How many states are in the United States?
A:  50
B:  48

Answer:","Random number: 48.
Q: How many states are in the United States?
A:  50
B:  48

Answer:","[' 50', ' 48']",0,False,1,0,False,False,unit,50
"Q: How many states are in the United States?
A:  48
B:  50

Answer:","Random number: 48.
Q: How many states are in the United States?
A:  48
B:  50

Answer:","[' 48', ' 50']",1,False,1,0,False,True,unit,50
"Q: How many states are in the United States?
A:  50
B:  52

Answer:","Random number: 52.
Q: How many states are in the United States?
A:  50
B:  52

Answer:","[' 50', ' 52']",0,False,1,0,False,False,unit,50
"Q: How many states are in the United States?
A:  52
B:  50

Answer:","Random number: 52.
Q: How many states are in the United States?
A:  52
B:  50

Answer:","[' 52', ' 50']",1,False,1,0,False,True,unit,50
"Q: How many states are in the United States?
A:  50
B:  53

Answer:","Random number: 53.
Q: How many states are in the United States?
A:  50
B:  53

Answer:","[' 50', ' 53']",0,False,1,0,False,False,unit,50
"Q: How many states are in the United States?
A:  53
B:  50

Answer:","Random number: 53.
Q: How many states are in the United States?
A:  53
B:  50

Answer:","[' 53', ' 50']",1,False,1,0,False,True,unit,50
"Q: How many states are in the United States?
A:  50
B:  54

Answer:","Random number: 54.
Q: How many states are in the United States?
A:  50
B:  54

Answer:","[' 50', ' 54']",0,False,1,0,False,False,unit,50
"Q: How many states are in the United States?
A:  54
B:  50

Answer:","Random number: 54.
Q: How many states are in the United States?
A:  54
B:  50

Answer:","[' 54', ' 50']",1,False,1,0,False,True,unit,50
"Q: How many states are in the United States?
A:  50
B:  55

Answer:","Random number: 55.
Q: How many states are in the United States?
A:  50
B:  55

Answer:","[' 50', ' 55']",0,False,1,0,False,False,unit,50
"Q: How many states are in the United States?
A:  55
B:  50

Answer:","Random number: 55.
Q: How many states are in the United States?
A:  55
B:  50

Answer:","[' 55', ' 50']",1,False,1,0,False,True,unit,50
"Q: How many states are in the United States?
A:  50
B:  56

Answer:","Random number: 56.
Q: How many states are in the United States?
A:  50
B:  56

Answer:","[' 50', ' 56']",0,False,1,0,False,False,unit,50
"Q: How many states are in the United States?
A:  56
B:  50

Answer:","Random number: 56.
Q: How many states are in the United States?
A:  56
B:  50

Answer:","[' 56', ' 50']",1,False,1,0,False,True,unit,50
"Q: How many states are in the United States?
A:  50
B:  57

Answer:","Random number: 57.
Q: How many states are in the United States?
A:  50
B:  57

Answer:","[' 50', ' 57']",0,False,1,0,False,False,unit,50
"Q: How many states are in the United States?
A:  57
B:  50

Answer:","Random number: 57.
Q: How many states are in the United States?
A:  57
B:  50

Answer:","[' 57', ' 50']",1,False,1,0,False,True,unit,50
"Q: How many states are in the United States?
A:  50
B:  58

Answer:","Random number: 58.
Q: How many states are in the United States?
A:  50
B:  58

Answer:","[' 50', ' 58']",0,False,1,0,False,False,unit,50
"Q: How many states are in the United States?
A:  58
B:  50

Answer:","Random number: 58.
Q: How many states are in the United States?
A:  58
B:  50

Answer:","[' 58', ' 50']",1,False,1,0,False,True,unit,50
"Q: How many states are in the United States?
A:  50
B:  59

Answer:","Random number: 59.
Q: How many states are in the United States?
A:  50
B:  59

Answer:","[' 50', ' 59']",0,False,1,0,False,False,unit,50
"Q: How many states are in the United States?
A:  59
B:  50

Answer:","Random number: 59.
Q: How many states are in the United States?
A:  59
B:  50

Answer:","[' 59', ' 50']",1,False,1,0,False,True,unit,50
"Q: How many states are in the United States?
A:  50
B:  60

Answer:","Random number: 60.
Q: How many states are in the United States?
A:  50
B:  60

Answer:","[' 50', ' 60']",0,False,1,0,False,False,unit,50
"Q: How many states are in the United States?
A:  60
B:  50

Answer:","Random number: 60.
Q: How many states are in the United States?
A:  60
B:  50

Answer:","[' 60', ' 50']",1,False,1,0,False,True,unit,50
"Q: How many states are in the United States?
A:  50
B:  61

Answer:","Random number: 61.
Q: How many states are in the United States?
A:  50
B:  61

Answer:","[' 50', ' 61']",0,False,1,0,False,False,unit,50
